record_id,source_record_id,dataset,frozen_gold_label,sampling_frame,selection_rule,selection_order_within_label,normalized_claim_sha256,normalized_source_sha256,component_id,outer_fold,near_duplicate_threshold,selection_seed
medfact_bench_107,medfact_bench_107,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,33,e8188e186bfafe4942d8f23c7812c3ab0644a0c818b7296d3110c40c7a6992ae,1d752835f05a9dc9d9fc3607076ad16fb4ba40766ac000e9f7f52f6525a5e7ad,pair_component_0027,2,0.9,20260618
medfact_bench_1070,medfact_bench_1070,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,34,b2168f9971221a4c6dfe13c625b5f6244aec7785a62a97700d20928d9a60db20,580f5712eb503afe2fc42e4c6067990f50d875c5d4520931d3a0ce66d37ce889,pair_component_0019,3,0.9,20260618
medfact_bench_1071,medfact_bench_1071,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,25,696651dfaec360b68765ccaedd5b25ed9ee35108de5b9b6f8feec689f7293922,c0adacbe5cb01cf46d078ef612f0931053f7cf060c20d757eb6f4bf9878a8edb,pair_component_0012,2,0.9,20260618
medfact_bench_1072,medfact_bench_1072,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,26,696651dfaec360b68765ccaedd5b25ed9ee35108de5b9b6f8feec689f7293922,8f0bd99c04e282f06a5c0bbef33230fad4d5a702d01b21f26aac2f54a12a8dcd,pair_component_0012,2,0.9,20260618
medfact_bench_1073,medfact_bench_1073,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,27,696651dfaec360b68765ccaedd5b25ed9ee35108de5b9b6f8feec689f7293922,519664d09ed3c9d1b94c85685752fab44f3025836f2d9d21a29d7227fac26ded,pair_component_0012,2,0.9,20260618
medfact_bench_1074,medfact_bench_1074,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,28,696651dfaec360b68765ccaedd5b25ed9ee35108de5b9b6f8feec689f7293922,a3f155f9131543ed891530bb85fd12ba70c16e82ee0973765722424755bb18cc,pair_component_0012,2,0.9,20260618
medfact_bench_1075,medfact_bench_1075,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,29,696651dfaec360b68765ccaedd5b25ed9ee35108de5b9b6f8feec689f7293922,19fe0b52ce2d1f2c58b85028e1d4a551eebe4f34417b2039998a5c012c0cb37c,pair_component_0012,2,0.9,20260618
medfact_bench_1076,medfact_bench_1076,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,25,3e89fa0b7439640119f195e1cf20a797485c4a59e20598f7817847219ae44ed2,c0adacbe5cb01cf46d078ef612f0931053f7cf060c20d757eb6f4bf9878a8edb,pair_component_0012,2,0.9,20260618
medfact_bench_1077,medfact_bench_1077,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,26,3e89fa0b7439640119f195e1cf20a797485c4a59e20598f7817847219ae44ed2,8f0bd99c04e282f06a5c0bbef33230fad4d5a702d01b21f26aac2f54a12a8dcd,pair_component_0012,2,0.9,20260618
medfact_bench_1078,medfact_bench_1078,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,27,3e89fa0b7439640119f195e1cf20a797485c4a59e20598f7817847219ae44ed2,519664d09ed3c9d1b94c85685752fab44f3025836f2d9d21a29d7227fac26ded,pair_component_0012,2,0.9,20260618
medfact_bench_1079,medfact_bench_1079,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,28,3e89fa0b7439640119f195e1cf20a797485c4a59e20598f7817847219ae44ed2,a3f155f9131543ed891530bb85fd12ba70c16e82ee0973765722424755bb18cc,pair_component_0012,2,0.9,20260618
medfact_bench_108,medfact_bench_108,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,35,001445b6f22c598bb30bc8b1ba43f0d59e4e719fa06745bf77d98d553aeb7379,1d752835f05a9dc9d9fc3607076ad16fb4ba40766ac000e9f7f52f6525a5e7ad,pair_component_0027,2,0.9,20260618
medfact_bench_1080,medfact_bench_1080,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,29,3e89fa0b7439640119f195e1cf20a797485c4a59e20598f7817847219ae44ed2,19fe0b52ce2d1f2c58b85028e1d4a551eebe4f34417b2039998a5c012c0cb37c,pair_component_0012,2,0.9,20260618
medfact_bench_1081,medfact_bench_1081,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,30,3b1517d516fd51df6cf6450e6364f1d303754061e64395a5c03b0183a7d7a001,ea53d7aeb589dfd36f9fbabab321511b60b1e6540e0a1d49095d2ce441c5c01e,pair_component_0016,1,0.9,20260618
medfact_bench_1082,medfact_bench_1082,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,30,2ded5b893dd10c586b9ceefa381449df7915d03ac8916042443fdf069f421a3b,8f114384686f3e361653b9e254bdbda9cb14b1d5e96e74423b3cb27177e22fff,pair_component_0034,2,0.9,20260618
medfact_bench_1083,medfact_bench_1083,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,31,2ded5b893dd10c586b9ceefa381449df7915d03ac8916042443fdf069f421a3b,739ca5ed5a631542bb969e547b0779a2ce05c8c7349bfe99c9aacfd5cf239a2f,pair_component_0034,2,0.9,20260618
medfact_bench_1084,medfact_bench_1084,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,32,2ded5b893dd10c586b9ceefa381449df7915d03ac8916042443fdf069f421a3b,62152a55d3322d2e0a46147b512906a97ff370d7b05ac8255f43b5dfbaa399fb,pair_component_0034,2,0.9,20260618
medfact_bench_1085,medfact_bench_1085,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,33,2ded5b893dd10c586b9ceefa381449df7915d03ac8916042443fdf069f421a3b,f45fae39ea4454479aecca56751079dd14a28aedd1a9720198dffb661514aedf,pair_component_0034,2,0.9,20260618
medfact_bench_1086,medfact_bench_1086,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,36,2ded5b893dd10c586b9ceefa381449df7915d03ac8916042443fdf069f421a3b,1ed19088a5a9279a6f6af7b81ed4fd6c39f4715bc6a1024722de2eb6923c473c,pair_component_0034,2,0.9,20260618
medfact_bench_1087,medfact_bench_1087,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,37,2ded5b893dd10c586b9ceefa381449df7915d03ac8916042443fdf069f421a3b,26c51c07b84bdccc4b66d02d6f726efccc88bd1d14b191ca92cdadb141c4789d,pair_component_0034,2,0.9,20260618
medfact_bench_1088,medfact_bench_1088,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,34,cd1137da1b8ff876e660cf4f1e4da3716e119a75b9423246b616619394401143,9b265539426b20ccf09ea9cf30a830dfc6d994dba3bf39b5707cf07561f4d406,pair_component_0007,1,0.9,20260618
medfact_bench_1089,medfact_bench_1089,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,35,cd1137da1b8ff876e660cf4f1e4da3716e119a75b9423246b616619394401143,9c6803c80fa0dfe6e790de769e362906c3bdc150ac452a0ed7d626f7f498d404,pair_component_0007,1,0.9,20260618
medfact_bench_109,medfact_bench_109,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,36,56ed3ecddbfe13c1b1be94c844b8c7df5377b1c72524e0247163866bbd4ad1b4,10a8c2eb91ed071b04d320efd184b85723914ad59ebf86bf3b092d5f2c3e98ed,pair_component_0008,1,0.9,20260618
medfact_bench_1090,medfact_bench_1090,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,38,cd1137da1b8ff876e660cf4f1e4da3716e119a75b9423246b616619394401143,1af2bc85c2a92208c66e52039ba8fbdfd5fd2dfd22ebdee885f295ad11793ca4,pair_component_0007,1,0.9,20260618
medfact_bench_1091,medfact_bench_1091,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,37,c34f6538973da13d3bea6bcd808b0cd96b11905ddea581c344caa5a65e8e438e,5cf71d8291e350baa362b37ba5fd4b8f0892f2079c7d36910ed69bc904e2a7ac,pair_component_0009,1,0.9,20260618
medfact_bench_1092,medfact_bench_1092,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,38,c34f6538973da13d3bea6bcd808b0cd96b11905ddea581c344caa5a65e8e438e,95d24d9be98cff8cdd4727a10feebd4b38f9be67487f05e94e488d42990c87de,pair_component_0009,1,0.9,20260618
medfact_bench_1093,medfact_bench_1093,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,39,c34f6538973da13d3bea6bcd808b0cd96b11905ddea581c344caa5a65e8e438e,5dd53a6ba02c3cacb82f3adc4486202adfa80f08432838bf8e03bc5e154470b5,pair_component_0009,1,0.9,20260618
medfact_bench_1094,medfact_bench_1094,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,31,42a976ed1af02a9b84b6699756b3ab44672136ecb8c70ffcdd552b58aea2b681,651b3db73580e85070393be7b3656c00c33db34545f4ede01bfe2f10850710f5,pair_component_0017,4,0.9,20260618
medfact_bench_1095,medfact_bench_1095,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,32,42a976ed1af02a9b84b6699756b3ab44672136ecb8c70ffcdd552b58aea2b681,3e18cf42e163230e628a2b2050deaca040b41ee647403e48ea0f92df0aa7ad04,pair_component_0017,4,0.9,20260618
medfact_bench_1096,medfact_bench_1096,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,33,42a976ed1af02a9b84b6699756b3ab44672136ecb8c70ffcdd552b58aea2b681,fc08200fd592c9a294aa927c7d282f5284da04c52e5af4935b480ebcb8d44685,pair_component_0017,4,0.9,20260618
medfact_bench_1097,medfact_bench_1097,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,40,42a976ed1af02a9b84b6699756b3ab44672136ecb8c70ffcdd552b58aea2b681,1aea1913ed0948690f67098c93f29b48bb77ab589a507f5c9df38dfcf8f6a95b,pair_component_0017,4,0.9,20260618
medfact_bench_1098,medfact_bench_1098,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,34,f939f3808ead9877c29704dac90da65d7fd704f3320e074c1af37cd1f8a2d7eb,a399a04523bcacb4b85f2cb4253b630fba2135e1e67806a858a3f2505adb7c3d,pair_component_0020,3,0.9,20260618
medfact_bench_1099,medfact_bench_1099,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,35,f939f3808ead9877c29704dac90da65d7fd704f3320e074c1af37cd1f8a2d7eb,989e71978356065434c70711222e42da423ef62ce9f4c1d860f6a5763608c24b,pair_component_0020,3,0.9,20260618
medfact_bench_11,medfact_bench_11,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,39,803ecc3c4bcd3cc470cdfc7ae0a2d98c79e955e2837d7dd582583c1dd1f7b0ea,bd637e79d20728fe752345417ec4146ed76eeb37131f1b82b680a4df67724c05,pair_component_0010,3,0.9,20260618
medfact_bench_110,medfact_bench_110,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,36,a11b728c83bdf98dda216b73a24f1224ebca9ef1565563ece96676a0b1717c3b,d1e3edc6e342e725de5d2f94f49a8a7b185e481f28726902c9395855bbaceaab,pair_component_0018,3,0.9,20260618
medfact_bench_1100,medfact_bench_1100,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,37,f939f3808ead9877c29704dac90da65d7fd704f3320e074c1af37cd1f8a2d7eb,419c884d25a3d82ee3b072ca6c69cbd59a23bb2034313e50a8f2c03283dc3f1b,pair_component_0020,3,0.9,20260618
medfact_bench_1101,medfact_bench_1101,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,38,f939f3808ead9877c29704dac90da65d7fd704f3320e074c1af37cd1f8a2d7eb,994878057db796f3514c55c36e92188ec0c66b95e769eb74ea6b32f96a516d79,pair_component_0020,3,0.9,20260618
medfact_bench_1102,medfact_bench_1102,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,39,f939f3808ead9877c29704dac90da65d7fd704f3320e074c1af37cd1f8a2d7eb,baac20455f5bf95dcb162d15749496b1884e9eba8771afaae07d027acdc76b08,pair_component_0020,3,0.9,20260618
medfact_bench_1103,medfact_bench_1103,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,40,f939f3808ead9877c29704dac90da65d7fd704f3320e074c1af37cd1f8a2d7eb,5ba4e9b8002ae09b4deeb87d1c5f88434587b14fe2f4e378c8708edc1fdfe0f3,pair_component_0020,3,0.9,20260618
medfact_bench_1104,medfact_bench_1104,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,40,31afc9e7db0352b63a68715fd0e70eb96eb17ac16a1e80b3b0d3169faba8c2f0,26b5a287b5325932bba70e07e67f170767b9968c6b79a8a69f5b7ee27a7db61b,pair_component_0011,1,0.9,20260618
medfact_bench_1105,medfact_bench_1105,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,41,31afc9e7db0352b63a68715fd0e70eb96eb17ac16a1e80b3b0d3169faba8c2f0,050f529d443ad6c2d9b15f161279940e85ba7f1b1b46e4f18a9bae9e4291e1d4,pair_component_0011,1,0.9,20260618
medfact_bench_1106,medfact_bench_1106,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,41,31afc9e7db0352b63a68715fd0e70eb96eb17ac16a1e80b3b0d3169faba8c2f0,bd591a70d7cb1128cdc036f3662fe839c6db481e218b0f06289b7532010b3dc9,pair_component_0011,1,0.9,20260618
medfact_bench_1107,medfact_bench_1107,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,42,31afc9e7db0352b63a68715fd0e70eb96eb17ac16a1e80b3b0d3169faba8c2f0,8d0678cd31da0d90748d0c04e21b8d3128c3f1f09554cdc2efc1124d5eb84c8d,pair_component_0011,1,0.9,20260618
medfact_bench_1108,medfact_bench_1108,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,42,ab6ce4ce98abe5e44f75a65a0a8d550e3f3f24f2dab1123f7d9f1ba58aef9c7c,654e5d2b9b6d44b5c276d802ce5b0e8951716aa9a7b69c558c726ae6ab641d01,pair_component_0028,1,0.9,20260618
medfact_bench_1109,medfact_bench_1109,healthver,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,43,ab6ce4ce98abe5e44f75a65a0a8d550e3f3f24f2dab1123f7d9f1ba58aef9c7c,b0d49baf4457b6f067928c8fca53d9a3f68f8f1b3b794ba5586faa4bd0ecde9d,pair_component_0028,1,0.9,20260618
medfact_bench_111,medfact_bench_111,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,41,a11b728c83bdf98dda216b73a24f1224ebca9ef1565563ece96676a0b1717c3b,6d743e0c3f8b61f6dbcca5dee0c54055e6c07b2cf3f8c1e0478c2e9f4db3aa46,pair_component_0018,3,0.9,20260618
medfact_bench_1110,medfact_bench_1110,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,42,0b8cdb3d2503fe2ac8a100b224714796c6441b51edd8a01f621ae938bde282ee,dff16d153e7c60afa7614582e7f3fd0a1e416756a3e0b11a3ce0125bbb728295,pair_component_0012,2,0.9,20260618
medfact_bench_1111,medfact_bench_1111,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,43,0b8cdb3d2503fe2ac8a100b224714796c6441b51edd8a01f621ae938bde282ee,c0adacbe5cb01cf46d078ef612f0931053f7cf060c20d757eb6f4bf9878a8edb,pair_component_0012,2,0.9,20260618
medfact_bench_1112,medfact_bench_1112,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,44,0b8cdb3d2503fe2ac8a100b224714796c6441b51edd8a01f621ae938bde282ee,19fe0b52ce2d1f2c58b85028e1d4a551eebe4f34417b2039998a5c012c0cb37c,pair_component_0012,2,0.9,20260618
medfact_bench_1113,medfact_bench_1113,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,45,052d6a970abc95d86da57590eca7334847b4aed09a7b1d5cb9877d2b4fc87bee,f211ab5075617fb0db795af37767bbd80b6553f5048a925c77358e9509740668,pair_component_0013,3,0.9,20260618
medfact_bench_1114,medfact_bench_1114,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,46,052d6a970abc95d86da57590eca7334847b4aed09a7b1d5cb9877d2b4fc87bee,3047d362a2cca00103126303c3bf27bb0f527e330f50a957d361d7208c725038,pair_component_0013,3,0.9,20260618
medfact_bench_1115,medfact_bench_1115,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,47,052d6a970abc95d86da57590eca7334847b4aed09a7b1d5cb9877d2b4fc87bee,dd031bd14d7b47c6044cba738127940f6eec840f26e3d72e08c99c2ce09a8577,pair_component_0013,3,0.9,20260618
medfact_bench_1116,medfact_bench_1116,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,48,040ecdf742bd2ec2d450798b0b5ecd55246dcfe140955b724581f59cdad74113,ea7e4e686c53f1fdfc80eb8f5f15996db00e3589a07cfad8b7be5ea480294434,pair_component_0014,4,0.9,20260618
medfact_bench_1117,medfact_bench_1117,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,49,040ecdf742bd2ec2d450798b0b5ecd55246dcfe140955b724581f59cdad74113,591f12a2693d0cf6694778f1c6c9824e0be386e16e1f3a9ceff89525071f1b47,pair_component_0014,4,0.9,20260618
medfact_bench_1118,medfact_bench_1118,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,50,040ecdf742bd2ec2d450798b0b5ecd55246dcfe140955b724581f59cdad74113,33800bc2ccfbd139b4c7f6b94135a877c156f789c7f45eadbd9737f49eabf77f,pair_component_0014,4,0.9,20260618
medfact_bench_1119,medfact_bench_1119,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,51,040ecdf742bd2ec2d450798b0b5ecd55246dcfe140955b724581f59cdad74113,9e5ce63b130dcd37c3c0addb5f740e38fe9b4ee135c5b1575dc418bfdd21aa84,pair_component_0014,4,0.9,20260618
medfact_bench_112,medfact_bench_112,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,52,c57feadf4d3d341c6cb514cfb04ddc093973333afc5d9f268e08c1fb1db91c60,9ec127089ce70e3ab78a361822969fdfa681d88131e11fe509e415e2e3227165,pair_component_0032,2,0.9,20260618
medfact_bench_1120,medfact_bench_1120,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,53,040ecdf742bd2ec2d450798b0b5ecd55246dcfe140955b724581f59cdad74113,f6c22e9d3eb97e49f1ab71cd8334d714a4a2f06c0948ee3c6372e240fb6d123c,pair_component_0014,4,0.9,20260618
medfact_bench_1121,medfact_bench_1121,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,54,f2cd5338aa137301f2d7dcd99e6cffa6fe0024d83bb69b48957726644e15b539,2179f44d457b3d565b76a7f051a3aef03e5566fb0808f5f9dbc9b9669e648826,pair_component_0014,4,0.9,20260618
medfact_bench_1122,medfact_bench_1122,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,55,f2cd5338aa137301f2d7dcd99e6cffa6fe0024d83bb69b48957726644e15b539,c9ecdcafd549cbc40110f44619313856fa719de660ab3e771cbb2af871b337cb,pair_component_0014,4,0.9,20260618
medfact_bench_1123,medfact_bench_1123,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,56,f2cd5338aa137301f2d7dcd99e6cffa6fe0024d83bb69b48957726644e15b539,fbeeb9d6988c44b5b6346730c75d64f8b9ce92bdc335a4e7f8e784966e04bad2,pair_component_0014,4,0.9,20260618
medfact_bench_1124,medfact_bench_1124,healthver,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,57,f2cd5338aa137301f2d7dcd99e6cffa6fe0024d83bb69b48957726644e15b539,f6c22e9d3eb97e49f1ab71cd8334d714a4a2f06c0948ee3c6372e240fb6d123c,pair_component_0014,4,0.9,20260618
medfact_bench_1125,medfact_bench_1125,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,43,b8d9221b057af173c71af6831616d4fc672456121e2917ce355d8b222edeb824,2179f44d457b3d565b76a7f051a3aef03e5566fb0808f5f9dbc9b9669e648826,pair_component_0014,4,0.9,20260618
medfact_bench_1126,medfact_bench_1126,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,44,b8d9221b057af173c71af6831616d4fc672456121e2917ce355d8b222edeb824,c9ecdcafd549cbc40110f44619313856fa719de660ab3e771cbb2af871b337cb,pair_component_0014,4,0.9,20260618
medfact_bench_1127,medfact_bench_1127,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,45,b8d9221b057af173c71af6831616d4fc672456121e2917ce355d8b222edeb824,fbeeb9d6988c44b5b6346730c75d64f8b9ce92bdc335a4e7f8e784966e04bad2,pair_component_0014,4,0.9,20260618
medfact_bench_1128,medfact_bench_1128,healthver,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,46,b8d9221b057af173c71af6831616d4fc672456121e2917ce355d8b222edeb824,f6c22e9d3eb97e49f1ab71cd8334d714a4a2f06c0948ee3c6372e240fb6d123c,pair_component_0014,4,0.9,20260618
