annotation_id,claim_id,dataset,gold_label,claim_sha256,path_text,relations,path_type,evidence_tier,claim_predicate_families,kg_relation_family,predicate_aligned,endpoint_aligned,path_score,entity_pair_key,claim_cluster_id,duplicate_group_size,path_relevance,evidence_role,error_type,semantic_relation_remapped,actionability
eswa_0248,medfact_bench_187,scifact,SUPPORT,322ad4d21df0cd8f47f457b865dd3e3aeec37068a9e0607ad2b96bdb66e69899,Oxaliplatin --palliates--> colorectal cancer,palliates,1-hop,DIRECT_PREDICATE_MATCH,TREATS;CAUSES,TREATS,TRUE,TRUE,0.9175,Compound::DB00526||PrimeKG::Disease::MONDO:5575,claim_b1ac1daa0c,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0249,medfact_bench_151,scifact,SUPPORT,9a6e217fb32c2b7cdcfb63a2d32650078a3214bc901921692bf88e6886a42c20,heart --expresses--> LRRK2,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::120892,claim_378383f9d2,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0250,medfact_bench_104,scifact,SUPPORT,2e42cb2dfac47a8d50891164d81142d5aa584845fd551207b5dfd38a03dde43b,non-small cell lung carcinoma (disease) --associates--> ROS1 ; FOXO3 --associates--> non-small cell lung carcinoma (disease),associates;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::2309||PrimeKG::Disease::MONDO:5233,claim_6a4642ac1f,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0251,medfact_bench_163,scifact,UNCERTAIN,c6c76eb1623b50102b332d67f0e551d0fc575d1b174c7f90ef520864c2264655,Ivermectin --treats--> onchocerciasis,treats,1-hop,DIRECT_PREDICATE_MATCH,TREATS,TREATS,TRUE,TRUE,0.9175,Compound::DB00602||PrimeKG::Disease::MONDO:17137,claim_b6b3ff5360,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0252,medfact_bench_162,scifact,UNCERTAIN,8141725203ba1257f273706eb2ff9255d80d5014e63e00932baa3470af50813c,Ivermectin --contraindicates--> filariasis,contraindicates,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTRAINDICATES,FALSE,TRUE,0.6675,Compound::DB00602||PrimeKG::Disease::MONDO:16075,claim_c42761c153,1,PARTIAL,CONTEXT_ONLY,POLARITY,false,NON_ACTIONABLE
eswa_0253,medfact_bench_4,scifact,UNCERTAIN,e4365b36e2002132a0bf00558942a909a377ee8ed8cdd8f4c6f35704a96180d7,blood --downregulates--> NDUFB3,downregulates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000178||Gene::4709,claim_ff173c9408,2,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0254,medfact_bench_202,scifact,UNCERTAIN,df0ae36f19d5a5812423df34c4d7500b1497576b1df08a70a927968d3b5cea49,UBC --interacts--> YY1AP1 ; NF2 --interacts--> UBC,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::4771||Gene::7316,claim_1604faed35,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0255,medfact_bench_905,healthver,SUPPORT,6d9a4c79599cfa83d8166e7c1431f7cec54b7921db72794ba1fdd4d1f01fe82b,lung --expresses--> GAB2 ; GAB2 --participates--> Disease,expresses;participates,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.6425,Anatomy::UBERON:0002048||Pathway::PC7_3278,claim_d2d2f1c112,3,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0256,medfact_bench_1753,medaesqa,SUPPORT,ca012d874bc05ac75903129bc119d469a3082342105680861a9854ec4112c771,CTSK --participates--> bone resorption,participates,1-hop,DIRECT_PREDICATE_MISMATCH,EXPRESSION,CONTEXT_ONLY,FALSE,TRUE,0.4675,Biological Process::GO:0045453||Gene::1513,claim_5c663ad7c3,2,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0257,medfact_bench_1801,medaesqa,SUPPORT,841fca37529c67e43c99c43c728db79d31724706f024644eb4281d9d46ac8cc7,RUNX2 --interacts--> UBC ; UBC --interacts--> IMPACT,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7525,Gene::55364||Gene::860,claim_d67abc13c2,3,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0258,medfact_bench_1902,medaesqa,UNCERTAIN,eccb8bae0a4c0596cdea1b75b3dafb41d6e44ff77064fcab35fb5f7eda5b2ec6,epithelium --expresses--> CD36 ; CD36 --participates--> wound healing,expresses;participates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7025,Anatomy::UBERON:0000483||Gene::948,claim_43effd9610,1,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0259,pubhealth_test_805,pubhealth,REFUTE,ed6b8e552bce9c84ee828581cc56033eb36752ea868292fc24bd4766f80b01d7,osteoarthritis --localizes--> knee,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0001465||Disease::DOID:8398,claim_cb30d19621,1,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0260,pubhealth_train_1539,pubhealth,REFUTE,329436f738930a61bbbadd4eaed0594d15cda7936cb2ce0ceec0d5704ae46a27,POMC --associates--> cerebral palsy ; spastic cerebral palsy --associates--> POMC,associates;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.76,Gene::5443||PrimeKG::Disease::MONDO:6497,claim_997a37addc,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0261,pubhealth_test_65,pubhealth,SUPPORT,0d66e64c57e0544f04ed976756e702542c36e81e8acc0066e53e7c6e92ecfe72,Levonorgestrel --causes--> Pregnancy,causes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CAUSES,FALSE,TRUE,0.6675,Compound::DB00367||Side Effect::C0032961,claim_5f524f9de7,1,PARTIAL,CONTEXT_ONLY,POLARITY,false,NON_ACTIONABLE
eswa_0262,pubhealth_validation_309,pubhealth,SUPPORT,99bff11dd4b06047e0458adf2c640ed04403e18a34ed053496bef444ad14b76e,pancreatic cancer --localizes--> pancreas,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0001264||Disease::DOID:1793,claim_05af46cc48,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0263,pubhealth_test_76,pubhealth,SUPPORT,927553aa856f04e54b08b38b2f5c8a40cb6e2f5f86dc50b15f7b185829534046,Seizure --presents--> rabies ; CAT --associates--> Seizure,presents;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7013,Gene::847||PrimeKG::Symptom::HPO:1250,claim_b32b094cc2,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0264,pubhealth_train_1105,pubhealth,UNCERTAIN,7c90bf2b908b1fac95f0aa9d542761256e7060daadc2f27c0bb1c8ae4bedb85a,brain cancer --localizes--> brain,localizes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000955||Disease::DOID:1319,claim_2818eaacda,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0265,pubhealth_test_1028,pubhealth,UNCERTAIN,b171373389e9b8883a3c134c16d78ffb5832499634e58afd4641fab5e5b59374,heart --expresses--> MAGEE1,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::57692,claim_e5618d009d,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0266,pubhealth_train_965,pubhealth,UNCERTAIN,2b04507195fcc24dbae120d42862865eef7d1b1027f132ef686be884c0f4ae02,liver --upregulates--> NR1H4 ; NR1H4 --associates--> intestinal cancer,upregulates;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7337,Anatomy::UBERON:0002107||PrimeKG::Disease::MONDO:5814,claim_660a094606,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0267,medfact_bench_10,scifact,REFUTE,18765520c12f499374c8c8e96f6acab025a66cbfc04de2f4f9046bd77f61417e,breast cancer --associates--> ALDH1A1,associates,1-hop,DIRECT_PREDICATE_MATCH,EXPRESSION;ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Disease::DOID:1612||Gene::216,claim_df6fdd4941,1,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0268,medfact_bench_197,scifact,REFUTE,36ef0a85cc1bf8ac7f60c6a5df674f825a4d603aef4200e70687336c769ab96e,Ascorbic acid --interacts--> SLC23A2,interacts,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,INTERACTS,FALSE,TRUE,0.6675,Compound::DB00126||Gene::9962,claim_d01590d812,1,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0269,medfact_bench_143,scifact,REFUTE,914ea55ea00322859cb309928aeddc165b21ff7f8d01bc74edae51a3b34b0b1a,UBC --interacts--> KAT6A ; CSF1R --interacts--> UBC,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::1436||Gene::7994,claim_bfca81b653,1,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0270,medfact_bench_187,scifact,SUPPORT,322ad4d21df0cd8f47f457b865dd3e3aeec37068a9e0607ad2b96bdb66e69899,Oxaliplatin --palliates--> colorectal cancer,palliates,1-hop,DIRECT_PREDICATE_MATCH,TREATS;CAUSES,TREATS,TRUE,TRUE,0.9175,Compound::DB00526||PrimeKG::Disease::MONDO:5575,claim_b1ac1daa0c,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0271,medfact_bench_15,scifact,SUPPORT,37faf49fd9befbc234ab9c1dd54e9813a5cbc46ec6a47405783546c1ed4cb97f,TP53 --interacts--> PPM1D,interacts,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,INTERACTS,FALSE,TRUE,0.6675,Gene::7157||Gene::8493,claim_0cfe202b73,2,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0272,medfact_bench_223,scifact,SUPPORT,b4946c564b4cec12e4d9c4aae22c974de433b241a30758b27a38d99d942d60d5,BCAR1 --participates--> actin cytoskeleton ; ACTB --interacts--> BCAR1,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.6879,Cellular Component::GO:0015629||Gene::9564,claim_b2d239650d,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0273,medfact_bench_163,scifact,UNCERTAIN,c6c76eb1623b50102b332d67f0e551d0fc575d1b174c7f90ef520864c2264655,Ivermectin --treats--> onchocerciasis,treats,1-hop,DIRECT_PREDICATE_MATCH,TREATS,TREATS,TRUE,TRUE,0.9175,Compound::DB00602||PrimeKG::Disease::MONDO:17137,claim_b6b3ff5360,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0274,medfact_bench_5,scifact,UNCERTAIN,e4365b36e2002132a0bf00558942a909a377ee8ed8cdd8f4c6f35704a96180d7,blood --expresses--> NDUFB3,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000178||Gene::4709,claim_ff173c9408,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0275,medfact_bench_205,scifact,UNCERTAIN,901d301c71ad256a5c24a2c9d00e4bae9a4d11830e2782aa93356db25b28fcdb,heart failure --contraindicates--> Nitrogen ; CYBB --associates--> heart failure,contraindicates;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.6983,Compound::DB09152||PrimeKG::Disease::MONDO:5252,claim_abcd18e291,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0276,medfact_bench_987,healthver,SUPPORT,5ddd65066a64f8a98b4f9195296c729c795e65af2ea499e0a767b38497310362,Zinc --targets--> SHBG ; SHBG --targets--> Quercetin,targets;targets,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.7775,Compound::DB01593||Gene::6462,claim_c793374a23,2,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0277,medfact_bench_1838,medaesqa,SUPPORT,d322bb3834b25801437840c4c6f2a04cbb0f495d85e6a7ff497925ab97fa19e3,Short stature --presents--> cleidocranial dysplasia,presents,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:7340||PrimeKG::Symptom::HPO:4322,claim_a7b08dcc20,2,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0278,medfact_bench_1800,medaesqa,SUPPORT,841fca37529c67e43c99c43c728db79d31724706f024644eb4281d9d46ac8cc7,RUNX2 --interacts--> UBC ; UBC --interacts--> IMPACT,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7525,Gene::55364||Gene::860,claim_d67abc13c2,3,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0279,medfact_bench_1960,medaesqa,UNCERTAIN,8559faf22343ed5e583c99e82ad57bd396bdd06191437eb6a7ec9406b1699057,NR4A3 --targets--> Dasatinib ; Dasatinib --causes--> Infection,targets;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7238,Compound::DB01254||Side Effect::C0009450,claim_fa883072c5,4,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0280,pubhealth_validation_501,pubhealth,REFUTE,76a1a19dfb1ff1cdefde2d323f29d38a0a25ec8c707458031e9c6419606f5a22,blood --downregulates--> SCGN,downregulates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000178||Gene::10590,claim_fd75e376d5,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0281,pubhealth_train_1539,pubhealth,REFUTE,329436f738930a61bbbadd4eaed0594d15cda7936cb2ce0ceec0d5704ae46a27,cerebral palsy --associates--> POMC ; POMC --associates--> spastic cerebral palsy,associates;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.76,Gene::5443||PrimeKG::Disease::MONDO:6497,claim_997a37addc,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0282,pubhealth_train_735,pubhealth,SUPPORT,ad104cfb717f992d9b8ac9496fcb0e330944ba350ed74995d0c24d5feb21a671,lung --expresses--> LARGE,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0002048||Gene::9215,claim_80b57b5af9,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0283,pubhealth_validation_404,pubhealth,SUPPORT,5b15b211b941b35904f9389087bccb8ea465e3fb4a45fa90cd23f4d1187dec8e,heart disease --contraindicates--> Ephedrine ; Ephedrine --adverse_event_context--> Pain,contraindicates;adverse_event_context,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.79,Compound::DB01364||Side Effect::C0030193,claim_8b278828ef,1,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,true,NON_ACTIONABLE
eswa_0284,pubhealth_validation_1171,pubhealth,UNCERTAIN,4bf00644392d5b385648f74d83e5374e4ea1cdcbb3ab21725435bfac80718e16,Nicotine --palliates--> nicotine dependence,palliates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,TREATS,FALSE,TRUE,0.6675,Compound::DB00184||Disease::DOID:0050742,claim_1011d1fd67,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0285,pubhealth_train_253,pubhealth,UNCERTAIN,5f84d94f79b9fb0317f8f84fd2c6716493180d027973131dbc6f7101085c8915,cancer --contraindicates--> Tacrolimus ; Tacrolimus --causes--> Ulcer,contraindicates;causes,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.77,Compound::DB00864||Side Effect::C0041582,claim_c3471ca25b,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0286,medfact_bench_150,scifact,REFUTE,dc417054d77fe758b7a23b4274322d6774557cd9902370dc730f13aa40f86e2d,cervical cancer --localizes--> uterus,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000995||Disease::DOID:4362,claim_5d4d20879f,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0287,medfact_bench_53,scifact,SUPPORT,6a577249a8c5a8757bc7ed09dac511347146db4b0c98936d649d8a8356ed947d,breast cancer --associates--> CHEK2,associates,1-hop,DIRECT_PREDICATE_MATCH,ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Disease::DOID:1612||Gene::11200,claim_a9276bd9eb,1,RELEVANT,REFUTE,POLARITY,false,ACTIONABLE
eswa_0288,medfact_bench_151,scifact,SUPPORT,9a6e217fb32c2b7cdcfb63a2d32650078a3214bc901921692bf88e6886a42c20,heart --downregulates--> LRRK2,downregulates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::120892,claim_378383f9d2,1,IRRELEVANT,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0289,medfact_bench_223,scifact,SUPPORT,b4946c564b4cec12e4d9c4aae22c974de433b241a30758b27a38d99d942d60d5,WASF1 --participates--> actin cytoskeleton ; ACTB --interacts--> WASF1,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.6879,Cellular Component::GO:0015629||Gene::8936,claim_b2d239650d,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0290,medfact_bench_101,scifact,UNCERTAIN,56f90d8620da64bd05b634569bbf1eae4eb040428385f5ace7475919b925d92a,epilepsy syndrome --presents--> Seizures,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:1826||Symptom::D012640,claim_2b5f886dd9,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0291,medfact_bench_203,scifact,UNCERTAIN,b20134e55d81ac21f58d4443fcc5d97346846b9b29c6fde0556bc368ae63f615,UBC --interacts--> YY1AP1 ; NF2 --interacts--> UBC,interacts;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::4771||Gene::7316,claim_6a2e6163fa,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0292,medfact_bench_1735,medaesqa,SUPPORT,60717a222d97036627e9e0338295e169939ae2d8739c5c689d6567ab6db90b26,RUNX2 --interacts--> RB1,interacts,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES;ASSOCIATES,INTERACTS,FALSE,TRUE,0.6675,Gene::5925||Gene::860,claim_799042d7a8,2,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0293,medfact_bench_1876,medaesqa,SUPPORT,37bffab69186a294e8d2c2b105ecc294942346becaf2631e11b7f4cee2566dde,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_9f74d22e7e,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0294,medfact_bench_1962,medaesqa,UNCERTAIN,8559faf22343ed5e583c99e82ad57bd396bdd06191437eb6a7ec9406b1699057,NR4A3 --targets--> Dasatinib ; Dasatinib --causes--> Infection,targets;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7238,Compound::DB01254||Side Effect::C0009450,claim_fa883072c5,4,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0295,pubhealth_validation_501,pubhealth,REFUTE,76a1a19dfb1ff1cdefde2d323f29d38a0a25ec8c707458031e9c6419606f5a22,brain --upregulates--> SCGN,upregulates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000955||Gene::10590,claim_fd75e376d5,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0296,pubhealth_test_110,pubhealth,SUPPORT,b6d47434b80eecf1b204b892b93d97be6e2e0681f0f64cf31edf015c8b6285b9,tendon --expresses--> MAGEE1,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000043||Gene::57692,claim_6869df374f,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0297,pubhealth_test_1068,pubhealth,SUPPORT,db7ef2e21f4fea03d3b46a59aceb511b5e94bf41ae3a0c659c422a36dd7eeefd,Pseudoephedrine --contraindicates--> injury ; brain injury --contraindicates--> Pseudoephedrine,contraindicates;contraindicates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.79,Compound::DB00852||PrimeKG::Disease::MONDO_grouped:43510_5621,claim_bdff0ad35e,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0298,pubhealth_test_1114,pubhealth,UNCERTAIN,491cd5a98baa6bbf50a6afc939689c35696c6ea6f7e2ed7c0a527a31a7040d1f,kidney cancer --localizes--> kidney,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002113||Disease::DOID:263,claim_aae25f25a1,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0299,pubhealth_train_965,pubhealth,UNCERTAIN,2b04507195fcc24dbae120d42862865eef7d1b1027f132ef686be884c0f4ae02,liver --expresses--> NR1H4 ; NR1H4 --associates--> intestinal cancer,expresses;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7275,Anatomy::UBERON:0002107||PrimeKG::Disease::MONDO:5814,claim_660a094606,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0300,medfact_bench_121,scifact,REFUTE,390fdb4964a2555235270cb733df8b728dadf94607035079e0ebb81cf536fab8,lung --expresses--> CRP,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0002048||Gene::1401,claim_e617e0f61b,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0301,medfact_bench_53,scifact,SUPPORT,6a577249a8c5a8757bc7ed09dac511347146db4b0c98936d649d8a8356ed947d,CHEK2 --associates--> breast cancer,associates,1-hop,DIRECT_PREDICATE_MATCH,ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Gene::11200||PrimeKG::Disease::MONDO:7254,claim_a9276bd9eb,1,RELEVANT,REFUTE,POLARITY,false,ACTIONABLE
eswa_0302,medfact_bench_8,scifact,SUPPORT,e7a7fd0383b268309fcab86c367b88971381ddc54579f3ae4cb7452d1d979d59,XPO1 --interacts--> DICER1 ; ADAR --interacts--> XPO1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,INTERACTS,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::103||Gene::7514,claim_626905bb24,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0303,medfact_bench_186,scifact,UNCERTAIN,fcb95483954a047fd166026feb2301afc4b2fbd34875f343ed660c798f186a40,TPMT --interacts--> Mercaptopurine,interacts,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,INTERACTS,FALSE,TRUE,0.6675,Compound::DB01033||Gene::7172,claim_90629dd051,1,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0304,medfact_bench_202,scifact,UNCERTAIN,df0ae36f19d5a5812423df34c4d7500b1497576b1df08a70a927968d3b5cea49,UBC --interacts--> LATS1 ; NF2 --interacts--> UBC,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7525,Gene::4771||Gene::9113,claim_1604faed35,1,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0305,medfact_bench_1563,medaesqa,SUPPORT,c3958a19a226b61e2876705f3f5d3f7d05a69d7638c24cf85f87244d6bbf2cf9,CCNB1 --participates--> growth ; RUNX2 --interacts--> CCNB1,participates;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.7013,Biological Process::GO:0040007||Gene::891,claim_01c0660e9d,3,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
